,channel_title,Title,Description,Published_date,Views,Likes,Comments,Month
196,take U forward,G-31. Word Ladder - 2 | Optimised Approach for Leetcode,"Leetcode Link: https://leetcode.com/problems/word-ladder-ii/
GfG-Problem Link: https://bit.ly/3As1nQw
C++/Java/Codes and Notes Link: https://takeuforward.org/graph/word-ladder-ii-optimised-approach-g-31/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-10,65789,2302,144,Sep
197,take U forward,G-30. Word Ladder - 2 | Shortest Paths,"GfG-Problem Link: https://bit.ly/3As1nQw
C++/Java/Codes and Notes Link: https://takeuforward.org/graph/g-30-word-ladder-ii/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-10,110662,3616,236,Sep
198,take U forward,G-29. Word Ladder - I | Shortest Paths,"GfG-Problem Link: https://bit.ly/3PuJxk3
C++/Java/Codes and Notes Link: https://takeuforward.org/graph/word-ladder-i-g-29/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-10,165798,4663,279,Sep
199,take U forward,G-28. Shortest Path in Undirected Graph with Unit Weights,"GfG-Problem Link: https://bit.ly/3RGnHLH

C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/shortest-path-in-undirected-graph-with-unit-distance-g-28/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-10,144403,4136,205,Sep
200,take U forward,G-27. Shortest Path in Directed Acyclic Graph - Topological Sort,"GfG-Problem Link: https://bit.ly/3dJdQXE

C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/shortest-path-in-directed-acyclic-graph-topological-sort-g-27/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-10,189640,5163,401,Sep
201,take U forward,G-26. Alien Dictionary - Topological Sort,"GfG-Problem Link: https://bit.ly/3C9N6ZU
C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/alien-dictionary-topological-sort-g-26/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-10,142276,5048,251,Sep
202,take U forward,G-25. Find Eventual Safe States - BFS - Topological Sort,"GfG-Problem Link: https://bit.ly/3C90n59
C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/find-eventual-safe-states-bfs-topological-sort-g-25/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-05,119194,3779,164,Sep
203,take U forward,G-24. Course Schedule I and II | Pre-requisite Tasks | Topological Sort,"GfG-Problem Link1: https://bit.ly/3ApDfOm
GfG-Problem Link2: https://bit.ly/3SYjQvp
C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/course-schedule-i-and-ii-pre-requisite-tasks-topological-sort-g-24/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-05,167274,4541,227,Sep
204,take U forward,G-23. Detect a Cycle in Directed Graph | Topological Sort | Kahn's Algorithm | BFS,"GfG-Problem Link: https://bit.ly/3QwPVsi
C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/detect-a-cycle-in-directed-graph-topological-sort-kahns-algorithm-g-23/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-05,149733,4572,143,Sep
205,take U forward,G-22. Kahn's Algorithm | Topological Sort Algorithm | BFS,"GfG-Problem Link: https://bit.ly/3PvBfsm
C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/kahns-algorithm-topological-sort-algorithm-bfs-g-22/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-05,206145,5534,174,Sep
206,take U forward,G-21. Topological Sort Algorithm | DFS,"GfG-Problem Link: https://bit.ly/3PvBfsm
C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/topological-sort-algorithm-dfs-g-21/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-05,252600,6663,235,Sep
207,take U forward,G-20. Find Eventual Safe States - DFS,"GfG-Problem Link: https://bit.ly/3C90n59
C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/find-eventual-safe-states-dfs-g-20/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-09-03,150993,4334,266,Sep
208,take U forward,G-19. Detect cycle in a directed graph using DFS | Java | C++,"GfG-Problem Link: https://bit.ly/3QwPVsi
C++/Java/Codes and Notes Link: https://takeuforward.org/data-structure/detect-cycle-in-a-directed-graph-using-dfs-g-19/

DP Series: https://www.youtube.com/watch?v=FfXoiwwnxFw&list=PLgUwDviBIf0qUlt5H_kiKYaNSqJ81PMMY 

SDE Sheet: https://takeuforward.org/interviews/strivers-sde-sheet-top-coding-interview-problems/

Check out our Website for curated resources: https://www.takeuforward.org/
Our Second Channel: https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g

In case you are thinking to buy courses, please check below: 

Code ""takeuforward"" for 15% off at GFG: https://practice.geeksforgeeks.org/courses
Code ""takeuforward"" for 20% off on sys-design: https://get.interviewready.io?_aff=takeuforward

Crypto, I use the Wazirx app: https://wazirx.com/invite/xexnpc4u 
Take 750 rs free Amazon Stock from me: https://indmoney.onelink.me/RmHC/idjex744 
Earn 100 rs by making a Grow Account for investing: https://app.groww.in/v3cO/8hu879t0 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward 

---------------------------------------------------------------------------------------------------------------------------",2022-08-31,197901,5551,308,Aug
